"Kod";"Nazwa";"ogółem;ogółem;2010;[zł]";"ogółem;ogółem;2011;[zł]";"ogółem;ogółem;2012;[zł]";"ogółem;ogółem;2013;[zł]";"ogółem;ogółem;2014;[zł]";"ogółem;ogółem;2015;[zł]";"ogółem;ogółem;2016;[zł]";"ogółem;ogółem;2017;[zł]";"ogółem;ogółem;2018;[zł]";"ogółem;ogółem;2019;[zł]";"ogółem;ogółem;2020;[zł]";"ogółem;do 40 m2;2010;[zł]";"ogółem;do 40 m2;2011;[zł]";"ogółem;do 40 m2;2012;[zł]";"ogółem;do 40 m2;2013;[zł]";"ogółem;do 40 m2;2014;[zł]";"ogółem;do 40 m2;2015;[zł]";"ogółem;do 40 m2;2016;[zł]";"ogółem;do 40 m2;2017;[zł]";"ogółem;do 40 m2;2018;[zł]";"ogółem;do 40 m2;2019;[zł]";"ogółem;do 40 m2;2020;[zł]";"ogółem;od 40,1 do 60 m2;2010;[zł]";"ogółem;od 40,1 do 60 m2;2011;[zł]";"ogółem;od 40,1 do 60 m2;2012;[zł]";"ogółem;od 40,1 do 60 m2;2013;[zł]";"ogółem;od 40,1 do 60 m2;2014;[zł]";"ogółem;od 40,1 do 60 m2;2015;[zł]";"ogółem;od 40,1 do 60 m2;2016;[zł]";"ogółem;od 40,1 do 60 m2;2017;[zł]";"ogółem;od 40,1 do 60 m2;2018;[zł]";"ogółem;od 40,1 do 60 m2;2019;[zł]";"ogółem;od 40,1 do 60 m2;2020;[zł]";"ogółem;od 60,1 do 80 m2;2010;[zł]";"ogółem;od 60,1 do 80 m2;2011;[zł]";"ogółem;od 60,1 do 80 m2;2012;[zł]";"ogółem;od 60,1 do 80 m2;2013;[zł]";"ogółem;od 60,1 do 80 m2;2014;[zł]";"ogółem;od 60,1 do 80 m2;2015;[zł]";"ogółem;od 60,1 do 80 m2;2016;[zł]";"ogółem;od 60,1 do 80 m2;2017;[zł]";"ogółem;od 60,1 do 80 m2;2018;[zł]";"ogółem;od 60,1 do 80 m2;2019;[zł]";"ogółem;od 60,1 do 80 m2;2020;[zł]";"ogółem;od 80,1 m2;2010;[zł]";"ogółem;od 80,1 m2;2011;[zł]";"ogółem;od 80,1 m2;2012;[zł]";"ogółem;od 80,1 m2;2013;[zł]";"ogółem;od 80,1 m2;2014;[zł]";"ogółem;od 80,1 m2;2015;[zł]";"ogółem;od 80,1 m2;2016;[zł]";"ogółem;od 80,1 m2;2017;[zł]";"ogółem;od 80,1 m2;2018;[zł]";"ogółem;od 80,1 m2;2019;[zł]";"ogółem;od 80,1 m2;2020;[zł]";"rynek pierwotny;ogółem;2010;[zł]";"rynek pierwotny;ogółem;2011;[zł]";"rynek pierwotny;ogółem;2012;[zł]";"rynek pierwotny;ogółem;2013;[zł]";"rynek pierwotny;ogółem;2014;[zł]";"rynek pierwotny;ogółem;2015;[zł]";"rynek pierwotny;ogółem;2016;[zł]";"rynek pierwotny;ogółem;2017;[zł]";"rynek pierwotny;ogółem;2018;[zł]";"rynek pierwotny;ogółem;2019;[zł]";"rynek pierwotny;ogółem;2020;[zł]";"rynek pierwotny;do 40 m2;2010;[zł]";"rynek pierwotny;do 40 m2;2011;[zł]";"rynek pierwotny;do 40 m2;2012;[zł]";"rynek pierwotny;do 40 m2;2013;[zł]";"rynek pierwotny;do 40 m2;2014;[zł]";"rynek pierwotny;do 40 m2;2015;[zł]";"rynek pierwotny;do 40 m2;2016;[zł]";"rynek pierwotny;do 40 m2;2017;[zł]";"rynek pierwotny;do 40 m2;2018;[zł]";"rynek pierwotny;do 40 m2;2019;[zł]";"rynek pierwotny;do 40 m2;2020;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2010;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2011;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2012;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2013;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2014;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2015;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2016;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2017;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2018;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2019;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2020;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2010;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2011;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2012;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2013;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2014;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2015;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2016;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2017;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2018;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2019;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2020;[zł]";"rynek pierwotny;od 80,1 m2;2010;[zł]";"rynek pierwotny;od 80,1 m2;2011;[zł]";"rynek pierwotny;od 80,1 m2;2012;[zł]";"rynek pierwotny;od 80,1 m2;2013;[zł]";"rynek pierwotny;od 80,1 m2;2014;[zł]";"rynek pierwotny;od 80,1 m2;2015;[zł]";"rynek pierwotny;od 80,1 m2;2016;[zł]";"rynek pierwotny;od 80,1 m2;2017;[zł]";"rynek pierwotny;od 80,1 m2;2018;[zł]";"rynek pierwotny;od 80,1 m2;2019;[zł]";"rynek pierwotny;od 80,1 m2;2020;[zł]";"rynek wtórny;ogółem;2010;[zł]";"rynek wtórny;ogółem;2011;[zł]";"rynek wtórny;ogółem;2012;[zł]";"rynek wtórny;ogółem;2013;[zł]";"rynek wtórny;ogółem;2014;[zł]";"rynek wtórny;ogółem;2015;[zł]";"rynek wtórny;ogółem;2016;[zł]";"rynek wtórny;ogółem;2017;[zł]";"rynek wtórny;ogółem;2018;[zł]";"rynek wtórny;ogółem;2019;[zł]";"rynek wtórny;ogółem;2020;[zł]";"rynek wtórny;do 40 m2;2010;[zł]";"rynek wtórny;do 40 m2;2011;[zł]";"rynek wtórny;do 40 m2;2012;[zł]";"rynek wtórny;do 40 m2;2013;[zł]";"rynek wtórny;do 40 m2;2014;[zł]";"rynek wtórny;do 40 m2;2015;[zł]";"rynek wtórny;do 40 m2;2016;[zł]";"rynek wtórny;do 40 m2;2017;[zł]";"rynek wtórny;do 40 m2;2018;[zł]";"rynek wtórny;do 40 m2;2019;[zł]";"rynek wtórny;do 40 m2;2020;[zł]";"rynek wtórny;od 40,1 do 60 m2;2010;[zł]";"rynek wtórny;od 40,1 do 60 m2;2011;[zł]";"rynek wtórny;od 40,1 do 60 m2;2012;[zł]";"rynek wtórny;od 40,1 do 60 m2;2013;[zł]";"rynek wtórny;od 40,1 do 60 m2;2014;[zł]";"rynek wtórny;od 40,1 do 60 m2;2015;[zł]";"rynek wtórny;od 40,1 do 60 m2;2016;[zł]";"rynek wtórny;od 40,1 do 60 m2;2017;[zł]";"rynek wtórny;od 40,1 do 60 m2;2018;[zł]";"rynek wtórny;od 40,1 do 60 m2;2019;[zł]";"rynek wtórny;od 40,1 do 60 m2;2020;[zł]";"rynek wtórny;od 60,1 do 80 m2;2010;[zł]";"rynek wtórny;od 60,1 do 80 m2;2011;[zł]";"rynek wtórny;od 60,1 do 80 m2;2012;[zł]";"rynek wtórny;od 60,1 do 80 m2;2013;[zł]";"rynek wtórny;od 60,1 do 80 m2;2014;[zł]";"rynek wtórny;od 60,1 do 80 m2;2015;[zł]";"rynek wtórny;od 60,1 do 80 m2;2016;[zł]";"rynek wtórny;od 60,1 do 80 m2;2017;[zł]";"rynek wtórny;od 60,1 do 80 m2;2018;[zł]";"rynek wtórny;od 60,1 do 80 m2;2019;[zł]";"rynek wtórny;od 60,1 do 80 m2;2020;[zł]";"rynek wtórny;od 80,1 m2;2010;[zł]";"rynek wtórny;od 80,1 m2;2011;[zł]";"rynek wtórny;od 80,1 m2;2012;[zł]";"rynek wtórny;od 80,1 m2;2013;[zł]";"rynek wtórny;od 80,1 m2;2014;[zł]";"rynek wtórny;od 80,1 m2;2015;[zł]";"rynek wtórny;od 80,1 m2;2016;[zł]";"rynek wtórny;od 80,1 m2;2017;[zł]";"rynek wtórny;od 80,1 m2;2018;[zł]";"rynek wtórny;od 80,1 m2;2019;[zł]";"rynek wtórny;od 80,1 m2;2020;[zł]";
1062000;"Powiat m.Piotrków Trybunalski";179432;159505;167190;144630;156108;160052;170985;163543;145340;213719;220590;93533;103873;106803;88511;88772;76706;75836;95641;93075;101323;133068;168257;158254;164537;148908;147409;143266;162614;157200;146359;193090;205604;240515;203687;221413;199367;214260;241138;220877;225496;213579;266541;298299;421413;353563;354751;230125;392500;322150;343218;313091;276625;393646;360251;269869;231372;237122;228767;189873;269674;275206;172863;164094;290721;284979;135507;133163;165850;0;108534;0;0;107551;114000;132000;131744;214647;208948;204319;208324;173647;204830;243613;188283;167092;236433;240316;316336;274069;285182;259804;244408;285502;274637;215862;218952;293192;333814;431487;387250;483500;0;348333;421687;395517;0;0;412889;339886;130102;135742;139785;136818;140398;126276;142562;163103;143331;171748;206484;80416;98294;94725;87563;83617;76706;74128;94989;90531;99344;133180;147170;140466;148093;142427;133666;128361;145783;156320;145254;175681;200783;209294;182266;187075;188946;195167;196775;193998;226249;212477;234560;282046;0;0;183086;221571;419000;222612;270000;313091;276625;338054;380617;
1063000;"Powiat m.Skierniewice";179766;194610;191040;192706;183644;181121;180199;195193;198821;240310;262841;127795;122318;128994;121299;104411;114238;111000;122282;129189;154577;169439;178896;182574;187858;189814;183073;176966;178562;180599;198773;248074;256196;207970;272188;245326;265800;245402;243750;250933;259112;277325;311654;352276;0;0;321500;0;279600;308218;296583;280683;333008;412009;492155;0;214558;216124;229046;232414;226291;226606;259726;236828;271654;357859;0;141244;153554;170008;106140;143828;0;127667;152153;165650;217846;0;191941;202560;205627;209510;209941;205902;224651;217155;272269;322965;0;275619;276816;297009;268029;267304;281675;286360;306193;351596;379212;0;0;0;0;0;0;0;0;0;0;545725;179831;178402;173458;162842;156182;156640;169382;175218;175828;207122;230465;127795;120967;125156;110967;104281;110445;111488;121761;123263;146761;164500;179986;168524;171625;172319;164290;157279;169294;174024;184568;216319;243061;208013;269139;223021;228350;213725;215914;238637;228149;247461;264662;321826;0;0;321500;0;279600;308218;296583;270667;296800;340500;0;
1200000;"MAŁOPOLSKIE";323624;315004;298847;295029;297914;301659;301001;297864;307653;338312;383846;201009;205281;193906;186787;196389;196500;195828;198538;214541;235682;268075;301354;295257;283362;277243;284781;285662;281367;283501;293409;316908;360999;402064;398342;380220;378992;380502;389353;379782;378480;377195;427022;468935;663615;640868;611503;676086;640417;672337;633401;606527;619387;640858;687644;359656;356519;337304;329558;331931;339375;335917;323619;325126;348551;398232;223244;232865;221569;212007;221337;219987;219518;215091;230006;240695;276954;326642;328095;310900;298488;310168;316379;311162;304683;312849;323996;372692;437393;443010;422578;413303;420241;435839;424372;410426;401689;445777;482858;700001;682832;683609;756117;755701;791632;693755;683765;656140;664138;682677;272559;269421;254594;242679;243391;250211;255329;267513;280552;325497;365866;180752;182767;171521;162208;166020;170043;169687;182749;192455;230430;258228;260064;255439;245710;238160;237282;237335;238207;253963;260434;307153;346636;339548;341042;322149;313189;307793;324594;319720;342501;336513;399740;448559;604104;587434;535366;557087;500172;531166;556332;528970;583283;618195;694743;
1201000;"Powiat bocheński";193814;196122;174843;192813;200400;191932;173525;206452;207524;216410;218025;117920;131692;128458;117384;119845;127319;116759;135125;128153;146433;174115;195762;196369;182749;188539;206003;189300;178655;208241;202651;212460;229468;272921;242267;194000;267100;259104;247852;246345;258769;269887;293989;309099;414000;330973;264000;384667;315850;329560;310397;352206;334000;361250;384823;229084;233674;202022;244442;227921;223546;210714;244553;258619;241602;216511;133304;152490;149028;151785;126926;129226;128411;147393;157450;150235;176411;223319;230298;203786;213500;223381;228860;198823;231603;227878;199351;241861;274752;260898;241000;301065;297921;274703;263447;287067;303995;300225;309407;0;396203;0;0;0;345472;0;375809;0;0;412978;173599;164500;158322;157839;168680;162880;147779;169410;186010;210045;220405;114593;120799;119643;110142;115746;125815;114679;129400;122294;145926;167964;176473;173296;166386;172592;179268;151822;158488;184880;192212;214691;217378;270091;197020;173857;172000;210583;227714;224357;202173;248182;288643;308700;432500;282050;230000;0;0;0;0;305000;0;361250;362299;
1202000;"Powiat brzeski";133293;142833;149375;163345;154538;153549;176842;180375;175339;189131;201580;108251;0;97000;109250;102833;99875;118864;115900;124697;135383;148969;140290;144250;155200;184983;158962;159646;176142;183671;194579;204229;208243;178000;0;182333;0;234355;183680;231131;224280;140711;236603;228949;0;0;0;0;0;181667;0;0;139333;206814;275931;0;0;0;0;0;212467;185427;232810;200856;0;191578;0;0;0;0;0;0;130440;0;158090;0;177540;0;0;0;0;0;216744;189397;221053;220295;0;208158;0;0;0;0;0;0;0;259036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133293;142833;149375;163345;154538;136444;172345;163334;167636;184709;204005;108251;0;97000;109250;102833;94286;0;112556;100845;135383;141177;140290;144250;155200;184983;158962;133000;170462;174700;186933;204229;208272;178000;0;182333;0;234355;171627;218697;182573;140711;220000;249475;0;0;0;0;0;181667;0;0;139333;206814;275931;
1203000;"Powiat chrzanowski";117672;137991;124986;113196;135908;126383;126393;125017;136452;155376;181909;83417;89500;85974;78216;88147;87270;83585;84697;92877;104528;127877;136179;135633;126553;130334;142357;131026;123991;131530;135178;157605;187054;168333;184258;158651;161178;183836;160235;176172;169693;186126;206075;235516;0;0;0;189795;172583;171000;407667;182317;200125;186750;240129;0;0;0;170647;196186;173491;193515;140333;99900;0;172259;0;0;0;0;0;0;0;0;98533;0;138149;0;0;0;0;186702;0;0;0;0;0;109290;0;0;0;0;220843;180791;221366;0;0;0;226906;0;0;0;0;0;0;0;0;0;0;0;117672;137991;124666;111664;130315;125004;124738;124871;136873;155386;182601;83417;89500;85974;78089;88147;86378;83585;84697;92707;104528;127111;136179;135633;126553;130067;135575;130021;123993;131651;135378;157648;191076;168333;184258;158788;160367;179210;158864;172467;170199;186126;206075;236265;0;0;0;163000;172583;171000;407667;182317;200125;186750;215875;
1204000;"Powiat dąbrowski";105833;146300;102067;107706;83714;128556;123846;118606;104881;143556;160253;94500;0;98400;89857;65000;98500;70667;85100;77184;108927;140333;0;137167;105000;114667;0;138250;123727;124725;119375;132125;167775;0;0;0;0;0;0;175500;0;0;172333;167000;0;0;0;0;0;0;0;0;0;0;183179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105833;146300;102067;107706;83714;128556;123846;118606;104881;143556;160253;94500;0;98400;89857;65000;98500;70667;85100;77184;108927;140333;0;137167;105000;114667;0;138250;123727;124725;119375;132125;167775;0;0;0;0;0;0;175500;0;0;172333;167000;0;0;0;0;0;0;0;0;0;0;183179;
1205000;"Powiat gorlicki";128238;137992;122382;144487;108843;117305;107538;129498;139406;164286;172567;88556;102286;83919;93567;82690;82757;79478;90438;95042;122931;131441;140621;140318;139281;129380;110750;125133;120724;131860;123943;169505;163722;147400;195438;155750;228997;130673;152329;145062;168221;164336;222248;221861;0;0;0;272005;163750;0;0;0;232857;151250;224420;0;0;0;342000;101800;0;71333;0;0;0;0;0;0;0;0;0;0;71333;0;0;0;0;0;0;0;0;109375;0;0;0;0;0;0;0;0;0;357991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128238;137992;122382;124154;109461;116738;109262;128522;138913;164566;172567;88556;102286;83919;92172;83250;82757;80496;90438;95042;122931;131441;140621;140318;139281;129380;111025;125133;120724;129985;123943;170456;163722;147400;195438;155750;164500;130673;151969;145062;168221;164262;222248;221861;0;0;0;222500;163750;0;0;0;232857;151250;224420;
1206000;"Powiat krakowski";321925;286379;255498;259369;246937;257820;281289;299390;286652;303407;360302;155100;129486;133233;122271;138148;130609;141314;147760;153533;164737;206614;250075;229339;221315;214199;218518;233183;230086;206501;241272;261237;283155;352819;338434;329001;295440;308184;292523;314734;299654;331680;362393;380608;457917;439906;403549;455527;381948;405751;398114;439568;403931;411660;484463;383062;343565;316585;312051;269042;276787;327825;378747;306844;322553;370446;0;129917;0;130737;140468;154400;172417;0;172793;166416;209106;277615;259974;258996;232185;236984;247930;255433;233167;242553;277784;284897;370023;350620;342792;317917;348071;329119;339342;325252;346645;365761;380229;470634;437016;426099;444793;365735;406892;409589;451240;429457;411461;484001;240791;226299;209292;201958;228025;243560;240080;238159;261047;266483;330221;149888;129270;134366;121103;136944;126507;131744;146884;130529;162987;202322;225814;218199;190362;190992;199436;213330;213042;203694;240082;236073;280008;311530;315000;298909;272964;270514;277656;287726;261257;307137;351426;382163;404112;463750;381000;507405;398162;405038;377214;413630;365986;412254;486794;
1207000;"Powiat limanowski";149941;173992;174926;155506;145218;160209;145711;151408;164163;208903;206061;94727;95543;110159;92444;112016;93857;107941;101000;129105;132000;137372;174263;162921;153542;178683;152625;162813;154365;154672;189738;207154;225644;186250;266820;253825;0;206133;241071;177895;222429;207300;252025;287318;0;0;0;0;0;0;0;0;142500;305000;0;0;226296;229827;211140;191105;208733;204733;0;0;302610;277158;0;0;0;0;0;0;0;0;0;0;181429;0;199947;191340;218731;168040;208733;204733;0;0;277775;296417;0;286114;295008;0;0;0;0;0;0;319167;369583;0;0;0;0;0;0;0;0;0;0;0;149941;125712;141985;137704;130797;152931;141495;146403;164163;182873;163847;94727;86158;104125;84250;112016;93857;107941;101000;129105;132000;111673;174263;132837;124466;161162;143375;151333;146810;144131;189738;190538;197335;186250;0;212643;0;161750;241071;177895;222429;207300;184883;188600;0;0;0;0;0;0;0;0;142500;305000;0;
1208000;"Powiat miechowski";109722;153615;137111;174161;137308;135910;140354;148844;150720;176278;188467;82500;137667;96000;123159;112649;110462;100686;93100;113794;128000;134204;114375;142000;137800;155353;149167;127808;157071;150208;172514;181900;226344;0;0;0;222503;0;228000;0;205833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218614;149785;145062;134600;0;184742;0;248657;0;0;0;146218;121699;137500;0;0;132557;0;0;0;0;0;204839;0;0;0;0;236926;0;280814;0;0;0;280508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109722;153615;137111;144525;129369;133537;141369;148844;136395;176529;170765;82500;137667;96000;100100;103600;87286;100200;93100;103071;117000;115286;114375;142000;137800;130610;143000;123633;153168;150208;149091;181900;203000;0;0;0;186250;0;228000;0;205833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1209000;"Powiat myślenicki";206575;169207;158164;212655;191451;227783;252069;243903;255951;271004;300107;139129;117714;104166;137631;133740;140818;140036;163376;163913;158621;225956;206942;201254;139349;206706;187459;228325;227645;244031;266594;267632;294977;257778;211250;190947;289686;217057;259133;247513;285038;276566;302178;342978;203333;0;252382;0;312000;335787;422347;283515;563089;270427;446777;0;0;0;242626;0;0;311489;255505;262332;321385;302715;0;0;0;162769;0;0;0;165221;176905;0;239247;0;0;0;237788;0;0;249237;250157;269532;300957;292747;0;0;0;305053;0;0;293980;312609;320232;370347;431159;0;0;0;0;0;0;434300;0;0;0;471363;206575;169207;158164;190419;191451;226795;183508;221191;247272;245132;296731;139129;117714;104166;126857;133740;140818;134125;159889;147923;142523;194391;206942;201254;139349;175623;187459;228325;199306;229056;260255;253601;298191;257778;211250;190947;280082;217057;263700;210340;227929;250367;251052;319463;203333;0;252382;0;312000;335787;0;273833;580081;270427;403750;
1210000;"Powiat nowosądecki";182955;161571;178854;209470;177378;159346;225234;245382;318187;248006;242497;136922;119793;124901;115877;120551;123369;238639;193758;227793;166710;166692;198081;168426;166156;198596;159950;149473;208241;256461;299071;236787;223432;169800;184056;296684;263856;252955;211435;255256;305824;336581;312176;285133;247532;235190;241937;380291;252424;217627;168660;497500;694523;374889;385200;274173;242611;237062;387834;245443;263102;312798;287502;482763;467151;352134;196025;162950;147516;0;149536;202545;315284;236715;300804;231429;0;309205;292669;297235;327697;172616;251486;311987;296575;454741;362268;0;0;0;354810;344349;369988;336467;287551;392846;755423;615456;0;0;0;0;902985;0;0;0;676667;1209801;0;0;157582;154625;155853;168624;161459;143647;175669;190142;199622;222720;238749;117221;112600;107940;114522;110587;108523;129568;126520;118275;160239;154631;151377;160003;160457;170428;158367;137767;165895;192946;194083;223148;219786;169800;184056;227658;207511;184112;181428;251043;282091;252813;273044;282456;247532;207128;241937;268285;235986;204760;168660;318333;252857;293457;385200;
1211000;"Powiat nowotarski";235066;210192;232159;207816;192622;216213;211880;232537;250061;251658;302352;164006;151205;154841;137928;128150;140339;144225;121385;156143;155256;191172;236944;219850;225763;196257;196267;215650;206527;188708;229182;239665;255567;311688;293590;297539;301290;267058;277321;259171;297218;305404;302239;356827;0;0;450500;308845;288625;405819;336902;465275;411925;434310;598617;258260;266709;259218;285271;251057;260266;280526;432287;280180;270501;313021;175639;185429;184768;183886;0;163875;124067;0;193327;146806;192791;247992;271006;264540;251250;210919;245344;250828;0;252455;245540;262817;323807;332458;0;353372;0;319333;322300;318994;327195;304718;360428;0;0;0;0;388000;405910;387367;558200;520470;497152;747477;199900;178080;214813;173165;178269;199005;193002;195849;218329;233459;291299;156250;135233;134889;127716;125548;132152;146310;121061;145126;159200;188582;217214;197609;196219;172927;189988;205752;190706;189568;195566;233317;252327;255134;231400;284853;249208;267375;265864;248650;289960;266493;298933;348667;0;0;444667;253787;229000;405667;276344;332524;367230;358900;504600;
1212000;"Powiat olkuski";142652;129215;139652;126398;131395;130302;137421;135568;143273;174851;191411;89556;100546;87111;88113;81430;93085;93605;85679;95919;126610;136203;134619;135183;137288;124641;133238;133211;136707;137712;147058;176804;185875;178326;155227;184197;170541;173273;160702;181796;172239;168244;208945;248879;0;0;234389;0;225333;0;0;191667;378333;0;260000;0;166429;224198;146870;233310;186109;0;0;155400;174071;0;0;0;0;0;0;0;0;0;0;0;0;0;166429;188700;152126;187809;161011;0;0;155400;164750;0;0;0;245405;0;239514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142652;127400;122867;125551;126682;128818;137061;135509;143037;174886;191670;89556;100546;87111;85760;81430;93085;93605;84407;95919;126610;136203;134619;131894;126465;122923;131356;131728;135926;137432;146673;177708;186304;178326;155227;158994;170541;166479;158455;181796;172239;168244;208405;248879;0;0;0;0;0;0;0;191667;378333;0;260000;
1213000;"Powiat oświęcimski";127183;126130;128438;125214;129097;129490;130102;136369;162877;164749;204994;87174;92628;89811;88097;84878;86966;83483;92380;108226;118379;137077;134721;126538;125502;126585;132019;133514;138199;148573;163953;175769;205477;165593;169341;163226;162880;174009;175563;193173;191877;231943;218533;273400;194667;117500;237147;260000;245949;259109;202000;195242;264341;260350;298936;0;149085;146734;148901;181478;182943;204151;204235;218796;188569;247426;0;0;112213;82583;121078;110549;88286;135495;131820;133731;146205;0;119900;131213;132996;178590;175072;203845;202518;211453;201584;224076;0;163678;186167;181446;229379;204841;267080;269997;269210;258772;308609;0;0;0;0;0;0;0;304380;0;0;337830;127187;124230;126558;121889;120814;121946;118851;122117;137904;158342;184553;87174;92628;88466;88377;80791;85340;83146;88107;103462;114638;134241;134721;126923;124640;125763;123671;127476;127258;133319;142170;167219;198920;167364;171019;161314;155838;165396;167431;170297;173496;194676;211474;238910;194667;117500;234429;260000;0;234500;202000;162500;241500;244833;236707;
1214000;"Powiat proszowicki";172277;106750;154375;113009;206412;161820;125287;171526;148272;160946;200197;108505;0;0;0;0;149375;91250;109905;110937;143735;169667;197854;0;0;119845;178697;169144;139897;174668;168636;134245;187286;0;0;0;0;240353;0;0;203333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216592;0;0;0;0;0;0;220000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218672;0;0;0;0;0;0;220714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142734;106750;154375;113009;200466;159985;127063;136903;138789;158641;200197;94651;0;0;0;0;149375;91250;107207;110937;130313;169667;181200;0;0;119845;168933;169144;144200;134377;155500;134245;187286;0;0;0;0;240353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1215000;"Powiat suski";146525;144502;121652;180181;132068;91608;121652;132527;140798;161125;202054;98938;80200;93571;101000;71429;72196;82684;97342;107000;111667;167278;133547;175503;120909;169640;133889;84349;143500;122556;151561;161750;203200;220611;0;174333;225202;182625;167100;0;0;141667;0;233750;200063;0;0;0;0;0;0;203800;0;156667;0;173737;0;0;239956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139176;0;0;219535;0;0;0;0;0;0;0;200827;0;0;255273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130827;144502;121652;116782;132068;82631;121652;132527;140636;161125;202054;98938;80200;93571;101000;71429;72196;82684;97342;107000;111667;167278;129929;175503;120909;122863;133889;66064;143500;122556;151561;161750;203200;246990;0;174333;139286;182625;167100;0;0;0;0;233750;0;0;0;0;0;0;0;203800;0;156667;0;
1216000;"Powiat tarnowski";0;0;0;0;0;0;0;127200;143075;155885;210957;0;0;0;0;0;0;0;0;100767;108949;125625;0;0;0;0;0;0;0;0;0;139964;180923;0;0;0;0;0;0;0;0;0;245000;267246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127200;155767;158273;168583;0;0;0;0;0;0;0;0;0;102060;125625;0;0;0;0;0;0;0;0;0;139964;180923;0;0;0;0;0;0;0;0;0;245000;0;0;0;0;0;0;0;0;0;0;0;0;
1217000;"Powiat tatrzański";514162;486634;331851;335589;369671;429102;428824;418075;447742;490007;559041;307007;288054;201458;231208;290014;350933;273113;294703;339964;317677;367472;505462;449554;389692;353869;381850;436208;487902;438200;443910;460580;535938;735367;576146;398737;436250;0;611446;495464;583733;506727;559095;706098;926186;1680896;467562;588475;0;0;683762;545903;712504;904392;1074406;552866;480731;449387;0;392725;436432;574278;551140;614806;689800;564413;337895;312919;0;0;0;352788;0;388484;526769;277749;342184;545560;467339;436800;0;0;486651;546992;572180;571227;498424;506076;736638;608583;0;0;0;614126;581232;614654;598235;726170;794955;897276;0;0;0;0;0;847525;792709;924994;1071109;1177143;454724;492805;301713;339524;362577;378353;382402;368618;410041;457501;558089;272413;269040;182986;233955;262200;0;274143;267557;305760;322240;373794;441119;430832;379224;353869;367167;278573;460630;387044;419719;456731;539671;732628;504785;320250;436250;0;0;448682;568273;477049;533106;698258;964733;2133333;0;588475;0;0;520000;422500;629869;781548;1043138;
