"Kod";"Nazwa";"ogółem;ogółem;2010;[m2]";"ogółem;ogółem;2011;[m2]";"ogółem;ogółem;2012;[m2]";"ogółem;ogółem;2013;[m2]";"ogółem;ogółem;2014;[m2]";"ogółem;ogółem;2015;[m2]";"ogółem;ogółem;2016;[m2]";"ogółem;ogółem;2017;[m2]";"ogółem;ogółem;2018;[m2]";"ogółem;ogółem;2019;[m2]";"ogółem;ogółem;2020;[m2]";"ogółem;do 40 m2;2010;[m2]";"ogółem;do 40 m2;2011;[m2]";"ogółem;do 40 m2;2012;[m2]";"ogółem;do 40 m2;2013;[m2]";"ogółem;do 40 m2;2014;[m2]";"ogółem;do 40 m2;2015;[m2]";"ogółem;do 40 m2;2016;[m2]";"ogółem;do 40 m2;2017;[m2]";"ogółem;do 40 m2;2018;[m2]";"ogółem;do 40 m2;2019;[m2]";"ogółem;do 40 m2;2020;[m2]";"ogółem;od 40,1 do 60 m2;2010;[m2]";"ogółem;od 40,1 do 60 m2;2011;[m2]";"ogółem;od 40,1 do 60 m2;2012;[m2]";"ogółem;od 40,1 do 60 m2;2013;[m2]";"ogółem;od 40,1 do 60 m2;2014;[m2]";"ogółem;od 40,1 do 60 m2;2015;[m2]";"ogółem;od 40,1 do 60 m2;2016;[m2]";"ogółem;od 40,1 do 60 m2;2017;[m2]";"ogółem;od 40,1 do 60 m2;2018;[m2]";"ogółem;od 40,1 do 60 m2;2019;[m2]";"ogółem;od 40,1 do 60 m2;2020;[m2]";"ogółem;od 60,1 do 80 m2;2010;[m2]";"ogółem;od 60,1 do 80 m2;2011;[m2]";"ogółem;od 60,1 do 80 m2;2012;[m2]";"ogółem;od 60,1 do 80 m2;2013;[m2]";"ogółem;od 60,1 do 80 m2;2014;[m2]";"ogółem;od 60,1 do 80 m2;2015;[m2]";"ogółem;od 60,1 do 80 m2;2016;[m2]";"ogółem;od 60,1 do 80 m2;2017;[m2]";"ogółem;od 60,1 do 80 m2;2018;[m2]";"ogółem;od 60,1 do 80 m2;2019;[m2]";"ogółem;od 60,1 do 80 m2;2020;[m2]";"ogółem;od 80,1 m2;2010;[m2]";"ogółem;od 80,1 m2;2011;[m2]";"ogółem;od 80,1 m2;2012;[m2]";"ogółem;od 80,1 m2;2013;[m2]";"ogółem;od 80,1 m2;2014;[m2]";"ogółem;od 80,1 m2;2015;[m2]";"ogółem;od 80,1 m2;2016;[m2]";"ogółem;od 80,1 m2;2017;[m2]";"ogółem;od 80,1 m2;2018;[m2]";"ogółem;od 80,1 m2;2019;[m2]";"ogółem;od 80,1 m2;2020;[m2]";"rynek pierwotny;ogółem;2010;[m2]";"rynek pierwotny;ogółem;2011;[m2]";"rynek pierwotny;ogółem;2012;[m2]";"rynek pierwotny;ogółem;2013;[m2]";"rynek pierwotny;ogółem;2014;[m2]";"rynek pierwotny;ogółem;2015;[m2]";"rynek pierwotny;ogółem;2016;[m2]";"rynek pierwotny;ogółem;2017;[m2]";"rynek pierwotny;ogółem;2018;[m2]";"rynek pierwotny;ogółem;2019;[m2]";"rynek pierwotny;ogółem;2020;[m2]";"rynek pierwotny;do 40 m2;2010;[m2]";"rynek pierwotny;do 40 m2;2011;[m2]";"rynek pierwotny;do 40 m2;2012;[m2]";"rynek pierwotny;do 40 m2;2013;[m2]";"rynek pierwotny;do 40 m2;2014;[m2]";"rynek pierwotny;do 40 m2;2015;[m2]";"rynek pierwotny;do 40 m2;2016;[m2]";"rynek pierwotny;do 40 m2;2017;[m2]";"rynek pierwotny;do 40 m2;2018;[m2]";"rynek pierwotny;do 40 m2;2019;[m2]";"rynek pierwotny;do 40 m2;2020;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2010;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2011;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2012;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2013;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2014;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2015;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2016;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2017;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2018;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2019;[m2]";"rynek pierwotny;od 40,1 do 60 m2;2020;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2010;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2011;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2012;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2013;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2014;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2015;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2016;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2017;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2018;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2019;[m2]";"rynek pierwotny;od 60,1 do 80 m2;2020;[m2]";"rynek pierwotny;od 80,1 m2;2010;[m2]";"rynek pierwotny;od 80,1 m2;2011;[m2]";"rynek pierwotny;od 80,1 m2;2012;[m2]";"rynek pierwotny;od 80,1 m2;2013;[m2]";"rynek pierwotny;od 80,1 m2;2014;[m2]";"rynek pierwotny;od 80,1 m2;2015;[m2]";"rynek pierwotny;od 80,1 m2;2016;[m2]";"rynek pierwotny;od 80,1 m2;2017;[m2]";"rynek pierwotny;od 80,1 m2;2018;[m2]";"rynek pierwotny;od 80,1 m2;2019;[m2]";"rynek pierwotny;od 80,1 m2;2020;[m2]";"rynek wtórny;ogółem;2010;[m2]";"rynek wtórny;ogółem;2011;[m2]";"rynek wtórny;ogółem;2012;[m2]";"rynek wtórny;ogółem;2013;[m2]";"rynek wtórny;ogółem;2014;[m2]";"rynek wtórny;ogółem;2015;[m2]";"rynek wtórny;ogółem;2016;[m2]";"rynek wtórny;ogółem;2017;[m2]";"rynek wtórny;ogółem;2018;[m2]";"rynek wtórny;ogółem;2019;[m2]";"rynek wtórny;ogółem;2020;[m2]";"rynek wtórny;do 40 m2;2010;[m2]";"rynek wtórny;do 40 m2;2011;[m2]";"rynek wtórny;do 40 m2;2012;[m2]";"rynek wtórny;do 40 m2;2013;[m2]";"rynek wtórny;do 40 m2;2014;[m2]";"rynek wtórny;do 40 m2;2015;[m2]";"rynek wtórny;do 40 m2;2016;[m2]";"rynek wtórny;do 40 m2;2017;[m2]";"rynek wtórny;do 40 m2;2018;[m2]";"rynek wtórny;do 40 m2;2019;[m2]";"rynek wtórny;do 40 m2;2020;[m2]";"rynek wtórny;od 40,1 do 60 m2;2010;[m2]";"rynek wtórny;od 40,1 do 60 m2;2011;[m2]";"rynek wtórny;od 40,1 do 60 m2;2012;[m2]";"rynek wtórny;od 40,1 do 60 m2;2013;[m2]";"rynek wtórny;od 40,1 do 60 m2;2014;[m2]";"rynek wtórny;od 40,1 do 60 m2;2015;[m2]";"rynek wtórny;od 40,1 do 60 m2;2016;[m2]";"rynek wtórny;od 40,1 do 60 m2;2017;[m2]";"rynek wtórny;od 40,1 do 60 m2;2018;[m2]";"rynek wtórny;od 40,1 do 60 m2;2019;[m2]";"rynek wtórny;od 40,1 do 60 m2;2020;[m2]";"rynek wtórny;od 60,1 do 80 m2;2010;[m2]";"rynek wtórny;od 60,1 do 80 m2;2011;[m2]";"rynek wtórny;od 60,1 do 80 m2;2012;[m2]";"rynek wtórny;od 60,1 do 80 m2;2013;[m2]";"rynek wtórny;od 60,1 do 80 m2;2014;[m2]";"rynek wtórny;od 60,1 do 80 m2;2015;[m2]";"rynek wtórny;od 60,1 do 80 m2;2016;[m2]";"rynek wtórny;od 60,1 do 80 m2;2017;[m2]";"rynek wtórny;od 60,1 do 80 m2;2018;[m2]";"rynek wtórny;od 60,1 do 80 m2;2019;[m2]";"rynek wtórny;od 60,1 do 80 m2;2020;[m2]";"rynek wtórny;od 80,1 m2;2010;[m2]";"rynek wtórny;od 80,1 m2;2011;[m2]";"rynek wtórny;od 80,1 m2;2012;[m2]";"rynek wtórny;od 80,1 m2;2013;[m2]";"rynek wtórny;od 80,1 m2;2014;[m2]";"rynek wtórny;od 80,1 m2;2015;[m2]";"rynek wtórny;od 80,1 m2;2016;[m2]";"rynek wtórny;od 80,1 m2;2017;[m2]";"rynek wtórny;od 80,1 m2;2018;[m2]";"rynek wtórny;od 80,1 m2;2019;[m2]";"rynek wtórny;od 80,1 m2;2020;[m2]";
1206000;"Powiat krakowski";17293,5;10077,8;8201,1;10259,3;9886,5;14046,1;20180,5;19767,2;27546,5;46960,2;62923,0;1145,6;846,8;1070,0;1139,0;1378,7;1161,5;1755,0;1440,7;2694,6;4660,9;3350,1;4114,1;2934,0;2565,2;3545,2;3006,6;6064,8;4895,3;3114,3;6773,8;12432,8;13030,8;4792,8;2577,1;2378,4;1653,7;2504,1;3127,1;5959,3;6544,6;9073,3;11439,7;22830,0;7241,0;3719,9;2187,5;3921,4;2997,1;3692,7;7570,9;8667,6;9004,8;18426,8;23712,1;11303,0;6086,1;3845,2;6413,7;4584,2;5896,2;10253,5;10242,3;15794,0;32458,1;48469,3;0,0;285,8;0,0;145,8;463,0;175,1;429,1;0,0;1517,7;2394,5;2122,1;2002,2;781,2;1161,6;2055,5;1532,6;3451,3;1981,7;311,3;3180,9;7685,6;8429,5;3432,1;1724,1;1640,9;847,5;1252,0;897,4;3066,1;3934,4;5605,4;8769,0;18404,4;5791,5;3295,0;978,1;3364,9;1336,6;1372,4;4776,6;5917,4;5490,0;13609,0;19513,3;5990,5;3991,7;4355,9;3845,6;5302,3;8149,9;9927,0;9524,9;11752,5;14502,1;14453,7;1068,4;561,0;1005,4;993,2;915,7;986,4;1325,9;1361,5;1176,9;2266,4;1228,0;2111,9;2152,8;1403,6;1489,7;1474,0;2613,5;2913,6;2803,0;3592,9;4747,2;4601,3;1360,7;853,0;737,5;806,2;1252,1;2229,7;2893,2;2610,2;3467,9;2670,7;4425,6;1449,5;424,9;1209,4;556,5;1660,5;2320,3;2794,3;2750,2;3514,8;4817,8;4198,8;
1207000;"Powiat limanowski";1566,3;2541,1;2548,3;1478,4;2162,5;2361,3;2109,5;1792,9;2523,2;2480,4;2347,4;356,6;309,4;305,3;295,2;534,6;234,1;590,3;372,3;648,4;318,6;599,6;945,8;1403,2;1088,1;1122,7;1144,8;1470,2;1117,0;839,8;1112,8;1069,7;1019,8;263,9;743,5;925,1;0,0;394,3;472,8;274,0;469,9;346,1;768,5;728,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;415,9;323,6;0,0;0,0;1300,6;982,1;361,8;557,7;272,7;148,5;0,0;0,0;578,5;895,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;211,5;0,0;615,3;467,4;325,6;421,9;272,7;148,5;0,0;0,0;207,9;295,9;0,0;618,7;478,9;0,0;0,0;0,0;0,0;0,0;0,0;370,6;387,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1566,3;1240,5;1566,2;1116,6;1604,8;2088,6;1961,0;1700,3;2523,2;1901,9;1452,3;356,6;242,8;269,5;259,0;534,6;234,1;590,3;372,3;648,4;318,6;388,1;945,8;787,9;620,7;797,1;722,9;1197,5;968,5;747,2;1112,8;861,8;723,9;263,9;0,0;446,2;0,0;258,5;472,8;274,0;469,9;346,1;397,9;340,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;415,9;323,6;0,0;
1208000;"Powiat miechowski";811,8;728,9;413,0;2102,6;711,3;1503,3;874,9;1244,3;1134,1;853,5;1019,1;264,8;109,4;96,9;336,4;292,9;406,0;204,4;206,5;339,3;169,9;298,8;399,8;296,7;249,9;698,6;271,4;753,8;607,3;563,7;734,6;475,5;466,7;0,0;0,0;0,0;899,2;0,0;343,5;0,0;378,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;800,9;247,4;245,8;99,7;0,0;325,8;0,0;184,5;0,0;0,0;0,0;162,4;138,9;201,0;0,0;0,0;114,6;0,0;0,0;0,0;0,0;0,0;222,1;0,0;0,0;0,0;0,0;211,2;0,0;127,3;0,0;0,0;0,0;333,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;811,8;728,9;413,0;1301,7;463,9;1257,5;775,2;1244,3;808,3;817,5;834,6;264,8;109,4;96,9;174,0;154,0;205,0;154,9;206,5;224,7;133,9;241,6;399,8;296,7;249,9;476,5;228,7;709,0;557,1;563,7;523,4;475,5;339,4;0,0;0,0;0,0;565,5;0,0;343,5;0,0;378,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1209000;"Powiat myślenicki";1631,1;803,6;1475,4;2828,6;2605,0;2524,6;4975,7;7790,7;6156,3;3350,6;7357,5;175,5;233,0;197,4;342,4;311,8;359,9;442,5;872,0;1017,1;159,3;961,0;631,5;291,0;515,7;1494,9;1157,2;1180,7;1876,8;3120,4;2965,2;1374,7;4094,6;554,3;279,6;463,3;910,8;820,9;403,6;1220,8;3081,8;1639,5;1441,9;1296,1;269,8;0,0;299,0;0,0;315,1;580,4;1435,6;716,5;534,5;374,7;1005,8;0,0;0,0;0,0;1237,9;0,0;0,0;3043,4;5062,3;3463,5;1123,6;3955,3;0,0;0,0;0,0;97,1;0,0;0,0;0,0;572,1;576,0;0,0;681,2;0,0;0,0;0,0;769,5;0,0;0,0;1060,0;2247,4;2043,9;420,3;2369,0;0,0;0,0;0,0;371,3;0,0;0,0;573,3;2069,3;640,0;645,1;269,1;0,0;0,0;0,0;0,0;0,0;0,0;1346,2;0,0;0,0;0,0;636,0;1631,1;803,6;1475,4;1590,7;2605,0;2392,6;1932,3;2728,4;2692,8;2227,0;3402,2;175,5;233,0;197,4;245,3;311,8;359,9;378,6;299,9;441,1;101,1;279,8;631,5;291,0;515,7;725,4;1157,2;1180,7;816,8;873,0;921,3;954,4;1725,6;554,3;279,6;463,3;539,5;820,9;271,6;647,5;1012,5;999,5;796,8;1027,0;269,8;0,0;299,0;0,0;315,1;580,4;0,0;543,0;330,9;374,7;369,8;
1210000;"Powiat nowosądecki";10355,8;7856,8;8178,1;9404,7;8852,2;9379,0;8189,4;6588,2;8425,9;7985,2;6802,6;1632,6;1503,7;1902,9;1310,0;1366,0;1793,1;2048,7;2011,1;1426,8;1346,7;852,9;4739,8;2964,9;3524,1;3450,1;3067,7;3345,2;3344,4;2951,4;3597,2;2479,9;2340,4;1569,8;1714,3;2425,0;2304,8;1880,6;2144,3;1852,4;908,8;2011,8;2477,7;2508,2;2413,6;1673,9;326,1;2339,8;2537,9;2096,4;943,9;716,9;1390,1;1680,9;1101,1;1749,4;498,9;2311,8;2113,3;1481,2;1201,5;2320,8;3719,0;3372,7;866,6;181,3;405,8;218,5;801,6;0,0;340,5;303,3;1193,9;1280,3;831,4;127,9;0,0;1343,6;180,3;159,2;704,1;338,5;339,0;943,8;1801,5;1478,7;228,9;0,0;0,0;0,0;1351,0;955,3;704,9;433,9;183,1;195,9;323,0;283,8;0,0;0,0;0,0;0,0;424,1;0,0;0,0;0,0;441,3;739,6;0,0;0,0;8606,4;7357,9;5866,3;7291,4;7371,0;8177,5;5868,6;2869,2;5053,2;7118,6;6621,3;1226,8;1285,2;1101,3;1280,2;1025,5;1489,8;854,8;730,8;595,4;1218,8;787,6;3396,2;2784,6;3364,9;2746,0;2729,2;3006,2;2400,6;1149,9;2118,5;2251,0;2284,7;1569,8;1714,3;1074,0;1349,5;1175,7;1710,4;1669,3;712,9;1688,8;2193,9;2447,9;2413,6;1573,8;326,1;1915,7;2440,6;1971,1;943,9;275,6;650,5;1454,9;1101,1;
1211000;"Powiat nowotarski";4025,0;3402,0;3251,1;5633,2;3550,2;4420,6;5349,2;6373,7;12982,8;12636,6;12332,3;677,0;732,0;498,6;1118,5;733,2;994,4;1076,8;1037,2;1164,8;1430,8;2465,4;1995,0;1674,0;1770,9;2289,5;1474,4;1745,2;1838,4;1999,7;6644,0;6516,4;3411,4;1175,0;909,0;555,3;1610,1;599,9;930,7;1385,0;1608,7;2646,8;2404,4;3411,8;0,0;0,0;426,3;615,1;742,7;750,3;1049,0;1728,1;2527,2;2285,0;3043,7;2511,0;1343,0;1208,2;1945,5;829,5;1316,8;1319,1;1537,0;6717,1;6594,9;6247,9;259,0;232,0;198,0;218,5;0,0;249,0;98,6;0,0;306,7;470,3;1484,1;1283,0;533,0;765,2;701,8;448,5;418,2;465,1;0,0;3949,9;3481,6;1081,0;969,0;578,0;0,0;832,8;0,0;185,3;197,2;421,2;1722,2;1358,4;2397,6;0,0;0,0;0,0;0,0;276,3;464,3;558,2;1032,6;738,3;1284,6;1285,2;1514,0;2059,0;2042,9;3687,7;2720,7;3103,8;4030,1;4836,7;6265,7;6041,7;6084,4;418,0;500,0;300,6;900,0;694,9;745,4;978,2;998,7;858,1;960,5;981,3;712,0;1141,0;1005,7;1587,7;1025,9;1327,0;1373,3;1955,0;2694,1;3034,8;2330,4;206,0;331,0;409,3;777,3;533,5;745,4;1187,8;1187,5;924,6;1046,0;1014,2;0,0;0,0;327,3;422,7;466,4;286,0;490,8;695,5;1788,9;1000,4;1758,5;
1212000;"Powiat olkuski";7001,0;6204,4;8244,5;7421,3;9097,7;9611,0;8092,2;7022,3;7888,3;8191,5;7351,2;906,0;1326,0;1399,6;1414,2;1478,7;1851,1;1369,0;967,6;1395,7;1107,5;1113,7;2902,0;3091,9;3458,3;3371,2;4548,0;3853,3;3872,8;3832,2;3423,5;4417,6;3628,3;3007,9;1665,3;3120,2;2635,9;2818,0;3738,7;2732,6;1937,0;2779,8;2554,2;2171,5;0,0;0,0;266,4;0,0;253,0;0,0;0,0;285,5;289,3;0,0;437,7;0,0;303,6;1649,5;249,8;537,0;272,1;0,0;0,0;171,5;373,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;303,6;638,5;187,1;161,4;193,5;0,0;0,0;171,5;297,7;0,0;0,0;0,0;918,8;0,0;283,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7001,0;5900,8;6595,0;7171,5;8560,7;9338,9;7980,9;6930,1;7716,8;7817,8;7304,5;906,0;1326,0;1399,6;1351,5;1478,7;1851,1;1369,0;935,4;1395,7;1107,5;1113,7;2902,0;2788,3;2819,8;3184,1;4386,6;3659,8;3761,5;3772,2;3252,0;4119,9;3581,6;3007,9;1665,3;2201,4;2635,9;2534,2;3660,1;2732,6;1937,0;2779,8;2478,2;2171,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;285,5;289,3;0,0;437,7;
1213000;"Powiat oświęcimski";5954,1;7630,8;8178,5;9558,4;12174,1;13809,3;15369,2;17478,0;21898,5;20546,8;22444,6;1376,7;1535,2;1783,1;2055,6;2300,0;3091,3;3515,6;4073,0;4206,4;4985,3;4383,1;2514,0;3457,3;3005,7;4324,3;6061,2;6707,5;7933,2;9297,0;11257,7;10223,7;9081,9;1537,7;2271,1;2620,5;2663,8;3481,7;3026,9;3673,8;2814,8;5786,4;4415,7;6462,2;525,7;367,2;769,2;514,7;331,2;983,6;246,6;1293,2;648,0;922,1;2517,4;0,0;715,4;800,6;1351,6;1793,2;1901,2;2327,6;3376,7;7348,5;4408,1;7845,5;0,0;0,0;114,4;108,4;238,0;205,2;227,7;387,5;726,3;1010,6;933,1;0,0;191,8;400,8;508,8;974,3;872,9;1244,1;2178,0;3646,5;2593,1;2282,8;0,0;523,6;205,3;734,4;482,0;634,6;855,8;548,3;2891,6;682,9;3167,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;262,9;0,0;0,0;1462,2;5891,0;6915,4;7377,9;8206,8;10380,9;11908,1;13041,6;14101,3;14550,0;16138,7;14599,1;1376,7;1535,2;1668,7;1947,2;2062,0;2886,1;3287,9;3685,5;3480,1;3974,7;3450,0;2514,0;3265,5;2604,9;3815,5;5086,9;5834,6;6689,1;7119,0;7611,2;7630,6;6799,1;1474,6;1747,5;2415,2;1929,4;2999,7;2392,3;2818,0;2266,5;2894,8;3732,8;3294,8;525,7;367,2;689,1;514,7;0,0;795,1;246,6;1030,3;563,9;800,6;1055,2;
1214000;"Powiat proszowicki";691,0;157,6;201,1;383,4;712,2;722,5;761,8;1357,1;720,2;512,0;658,6;179,5;0,0;0,0;0,0;0,0;144,2;135,4;124,3;205,2;139,3;94,6;448,2;0,0;0,0;313,7;322,7;438,2;500,6;761,5;515,0;286,4;350,7;0,0;0,0;0,0;0,0;207,9;0,0;0,0;204,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;312,4;0,0;0,0;0,0;0,0;0,0;0,0;559,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;210,8;0,0;0,0;0,0;0,0;0,0;0,0;368,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;378,6;157,6;201,1;383,4;568,9;660,2;721,4;797,3;668,1;474,4;658,6;141,2;0,0;0,0;0,0;0,0;144,2;135,4;89,4;205,2;101,7;94,6;237,4;0,0;0,0;313,7;270,2;438,2;460,2;393,0;462,9;286,4;350,7;0,0;0,0;0,0;0,0;207,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1215000;"Powiat suski";2154,0;499,0;1173,0;3958,0;1140,0;2216,0;1072,4;1844,8;1479,4;1373,5;1459,4;262,0;131,0;246,0;276,0;240,0;522,0;291,0;329,9;167,9;98,8;290,1;1085,0;299,0;516,0;1656,0;433,0;1191,8;639,3;929,9;841,7;804,1;496,4;485,0;0,0;210,0;1844,0;269,0;419,5;0,0;0,0;213,8;0,0;549,8;322,0;0,0;0,0;0,0;0,0;0,0;0,0;452,3;0,0;334,6;0,0;918,0;0,0;0,0;2220,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;421,0;0,0;0,0;851,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;267,0;0,0;0,0;1369,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1236,0;499,0;1173,0;1738,0;1140,0;2167,3;1072,4;1844,8;1414,0;1373,5;1459,4;262,0;131,0;246,0;276,0;240,0;522,0;291,0;329,9;167,9;98,8;290,1;664,0;299,0;516,0;805,0;433,0;1143,1;639,3;929,9;841,7;804,1;496,4;218,0;0,0;210,0;475,0;269,0;419,5;0,0;0,0;0,0;0,0;549,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;452,3;0,0;334,6;0,0;
1216000;"Powiat tarnowski";0,0;0,0;0,0;0,0;0,0;0,0;0,0;336,5;167,1;547,9;1624,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;97,9;117,8;139,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;238,9;676,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;191,2;808,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;746,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;746,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;336,5;133,4;514,2;878,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;84,1;139,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;238,9;676,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;191,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1217000;"Powiat tatrzański";10987,0;4677,0;2403,5;1878,0;780,2;4643,1;6046,3;7795,6;14866,7;16498,7;14730,6;1775,0;959,0;518,4;529,0;238,8;1614,7;1304,8;1578,8;2736,4;2562,3;3096,6;5706,0;1959,0;1112,0;708,1;392,1;1618,2;2819,3;3846,0;5818,3;6471,5;5651,8;2771,0;1079,0;410,1;289,0;0,0;1236,2;1142,2;1216,7;3292,3;3529,0;2529,6;735,0;680,0;363,0;351,9;0,0;0,0;780,0;1154,1;3019,7;3935,9;3452,6;6805,0;2426,0;577,1;0,0;155,2;3892,1;1781,8;2318,7;2989,6;3078,0;2342,5;939,0;432,0;0,0;0,0;0,0;1580,8;0,0;378,8;441,7;261,1;648,6;3527,0;1010,0;210,0;0,0;0,0;1208,2;930,0;1139,4;948,2;623,7;626,5;1880,0;761,0;0,0;0,0;0,0;1103,1;420,3;408,1;800,0;458,9;201,4;459,0;0,0;0,0;0,0;0,0;0,0;356,7;392,4;799,7;1734,3;866,0;4182,0;2251,0;1826,4;1849,9;625,0;751,0;4264,5;5476,9;11877,1;13420,7;12388,1;836,0;527,0;456,4;500,9;172,6;0,0;1230,0;1200,0;2294,7;2301,2;2448,0;2179,0;949,0;902,0;708,1;303,1;410,0;1889,3;2706,6;4870,1;5847,8;5025,3;891,0;318,0;273,0;289,0;0,0;0,0;721,9;808,6;2492,3;3070,1;2328,2;276,0;457,0;0,0;351,9;0,0;0,0;423,3;761,7;2220,0;2201,6;2586,6;
1218000;"Powiat wadowicki";5960,0;5285,0;4849,0;7509,0;5955,0;5953,0;7740,0;6944,0;7361,4;9494,8;12167,4;1069,0;826,0;912,0;1166,0;1146,0;1097,0;1620,0;1073,0;1186,1;1308,3;2560,0;1971,0;2172,0;1567,0;3944,0;3220,0;2796,0;3215,0;2996,0;2899,5;4248,5;5807,0;2175,0;1197,0;1434,0;1946,0;1101,0;742,0;2302,0;1643,0;2008,5;2055,3;2895,5;745,0;1090,0;936,0;453,0;488,0;1318,0;603,0;1232,0;1267,3;1882,7;904,9;1682,0;685,0;952,0;2551,0;1741,0;733,0;2115,0;1728,0;1233,0;2696,4;5629,9;0,0;0,0;0,0;252,0;312,0;0,0;227,0;120,0;0,0;0,0;1451,4;0,0;153,0;254,0;1466,0;691,0;271,0;937,0;416,0;150,8;1252,2;2378,7;1164,0;327,0;532,0;645,0;551,0;0,0;780,0;551,0;421,8;628,2;1614,1;412,0;0,0;0,0;0,0;0,0;392,0;0,0;641,0;660,4;796,0;0,0;4278,0;4600,0;3897,0;4958,0;4214,0;5220,0;5625,0;5216,0;6128,4;6798,4;6537,5;1010,0;798,0;912,0;914,0;834,0;1027,0;1393,0;953,0;1186,1;1288,3;1108,6;1924,0;2019,0;1313,0;2478,0;2529,0;2525,0;2278,0;2580,0;2748,7;2996,3;3428,3;1011,0;870,0;902,0;1301,0;550,0;742,0;1522,0;1092,0;1586,7;1427,1;1281,4;333,0;913,0;770,0;0,0;301,0;926,0;432,0;591,0;606,9;1086,7;719,2;
