"Kod";"Nazwa";"ogółem;ogółem;2010;[zł]";"ogółem;ogółem;2011;[zł]";"ogółem;ogółem;2012;[zł]";"ogółem;ogółem;2013;[zł]";"ogółem;ogółem;2014;[zł]";"ogółem;ogółem;2015;[zł]";"ogółem;ogółem;2016;[zł]";"ogółem;ogółem;2017;[zł]";"ogółem;ogółem;2018;[zł]";"ogółem;ogółem;2019;[zł]";"ogółem;ogółem;2020;[zł]";"ogółem;do 40 m2;2010;[zł]";"ogółem;do 40 m2;2011;[zł]";"ogółem;do 40 m2;2012;[zł]";"ogółem;do 40 m2;2013;[zł]";"ogółem;do 40 m2;2014;[zł]";"ogółem;do 40 m2;2015;[zł]";"ogółem;do 40 m2;2016;[zł]";"ogółem;do 40 m2;2017;[zł]";"ogółem;do 40 m2;2018;[zł]";"ogółem;do 40 m2;2019;[zł]";"ogółem;do 40 m2;2020;[zł]";"ogółem;od 40,1 do 60 m2;2010;[zł]";"ogółem;od 40,1 do 60 m2;2011;[zł]";"ogółem;od 40,1 do 60 m2;2012;[zł]";"ogółem;od 40,1 do 60 m2;2013;[zł]";"ogółem;od 40,1 do 60 m2;2014;[zł]";"ogółem;od 40,1 do 60 m2;2015;[zł]";"ogółem;od 40,1 do 60 m2;2016;[zł]";"ogółem;od 40,1 do 60 m2;2017;[zł]";"ogółem;od 40,1 do 60 m2;2018;[zł]";"ogółem;od 40,1 do 60 m2;2019;[zł]";"ogółem;od 40,1 do 60 m2;2020;[zł]";"ogółem;od 60,1 do 80 m2;2010;[zł]";"ogółem;od 60,1 do 80 m2;2011;[zł]";"ogółem;od 60,1 do 80 m2;2012;[zł]";"ogółem;od 60,1 do 80 m2;2013;[zł]";"ogółem;od 60,1 do 80 m2;2014;[zł]";"ogółem;od 60,1 do 80 m2;2015;[zł]";"ogółem;od 60,1 do 80 m2;2016;[zł]";"ogółem;od 60,1 do 80 m2;2017;[zł]";"ogółem;od 60,1 do 80 m2;2018;[zł]";"ogółem;od 60,1 do 80 m2;2019;[zł]";"ogółem;od 60,1 do 80 m2;2020;[zł]";"ogółem;od 80,1 m2;2010;[zł]";"ogółem;od 80,1 m2;2011;[zł]";"ogółem;od 80,1 m2;2012;[zł]";"ogółem;od 80,1 m2;2013;[zł]";"ogółem;od 80,1 m2;2014;[zł]";"ogółem;od 80,1 m2;2015;[zł]";"ogółem;od 80,1 m2;2016;[zł]";"ogółem;od 80,1 m2;2017;[zł]";"ogółem;od 80,1 m2;2018;[zł]";"ogółem;od 80,1 m2;2019;[zł]";"ogółem;od 80,1 m2;2020;[zł]";"rynek pierwotny;ogółem;2010;[zł]";"rynek pierwotny;ogółem;2011;[zł]";"rynek pierwotny;ogółem;2012;[zł]";"rynek pierwotny;ogółem;2013;[zł]";"rynek pierwotny;ogółem;2014;[zł]";"rynek pierwotny;ogółem;2015;[zł]";"rynek pierwotny;ogółem;2016;[zł]";"rynek pierwotny;ogółem;2017;[zł]";"rynek pierwotny;ogółem;2018;[zł]";"rynek pierwotny;ogółem;2019;[zł]";"rynek pierwotny;ogółem;2020;[zł]";"rynek pierwotny;do 40 m2;2010;[zł]";"rynek pierwotny;do 40 m2;2011;[zł]";"rynek pierwotny;do 40 m2;2012;[zł]";"rynek pierwotny;do 40 m2;2013;[zł]";"rynek pierwotny;do 40 m2;2014;[zł]";"rynek pierwotny;do 40 m2;2015;[zł]";"rynek pierwotny;do 40 m2;2016;[zł]";"rynek pierwotny;do 40 m2;2017;[zł]";"rynek pierwotny;do 40 m2;2018;[zł]";"rynek pierwotny;do 40 m2;2019;[zł]";"rynek pierwotny;do 40 m2;2020;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2010;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2011;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2012;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2013;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2014;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2015;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2016;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2017;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2018;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2019;[zł]";"rynek pierwotny;od 40,1 do 60 m2;2020;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2010;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2011;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2012;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2013;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2014;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2015;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2016;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2017;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2018;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2019;[zł]";"rynek pierwotny;od 60,1 do 80 m2;2020;[zł]";"rynek pierwotny;od 80,1 m2;2010;[zł]";"rynek pierwotny;od 80,1 m2;2011;[zł]";"rynek pierwotny;od 80,1 m2;2012;[zł]";"rynek pierwotny;od 80,1 m2;2013;[zł]";"rynek pierwotny;od 80,1 m2;2014;[zł]";"rynek pierwotny;od 80,1 m2;2015;[zł]";"rynek pierwotny;od 80,1 m2;2016;[zł]";"rynek pierwotny;od 80,1 m2;2017;[zł]";"rynek pierwotny;od 80,1 m2;2018;[zł]";"rynek pierwotny;od 80,1 m2;2019;[zł]";"rynek pierwotny;od 80,1 m2;2020;[zł]";"rynek wtórny;ogółem;2010;[zł]";"rynek wtórny;ogółem;2011;[zł]";"rynek wtórny;ogółem;2012;[zł]";"rynek wtórny;ogółem;2013;[zł]";"rynek wtórny;ogółem;2014;[zł]";"rynek wtórny;ogółem;2015;[zł]";"rynek wtórny;ogółem;2016;[zł]";"rynek wtórny;ogółem;2017;[zł]";"rynek wtórny;ogółem;2018;[zł]";"rynek wtórny;ogółem;2019;[zł]";"rynek wtórny;ogółem;2020;[zł]";"rynek wtórny;do 40 m2;2010;[zł]";"rynek wtórny;do 40 m2;2011;[zł]";"rynek wtórny;do 40 m2;2012;[zł]";"rynek wtórny;do 40 m2;2013;[zł]";"rynek wtórny;do 40 m2;2014;[zł]";"rynek wtórny;do 40 m2;2015;[zł]";"rynek wtórny;do 40 m2;2016;[zł]";"rynek wtórny;do 40 m2;2017;[zł]";"rynek wtórny;do 40 m2;2018;[zł]";"rynek wtórny;do 40 m2;2019;[zł]";"rynek wtórny;do 40 m2;2020;[zł]";"rynek wtórny;od 40,1 do 60 m2;2010;[zł]";"rynek wtórny;od 40,1 do 60 m2;2011;[zł]";"rynek wtórny;od 40,1 do 60 m2;2012;[zł]";"rynek wtórny;od 40,1 do 60 m2;2013;[zł]";"rynek wtórny;od 40,1 do 60 m2;2014;[zł]";"rynek wtórny;od 40,1 do 60 m2;2015;[zł]";"rynek wtórny;od 40,1 do 60 m2;2016;[zł]";"rynek wtórny;od 40,1 do 60 m2;2017;[zł]";"rynek wtórny;od 40,1 do 60 m2;2018;[zł]";"rynek wtórny;od 40,1 do 60 m2;2019;[zł]";"rynek wtórny;od 40,1 do 60 m2;2020;[zł]";"rynek wtórny;od 60,1 do 80 m2;2010;[zł]";"rynek wtórny;od 60,1 do 80 m2;2011;[zł]";"rynek wtórny;od 60,1 do 80 m2;2012;[zł]";"rynek wtórny;od 60,1 do 80 m2;2013;[zł]";"rynek wtórny;od 60,1 do 80 m2;2014;[zł]";"rynek wtórny;od 60,1 do 80 m2;2015;[zł]";"rynek wtórny;od 60,1 do 80 m2;2016;[zł]";"rynek wtórny;od 60,1 do 80 m2;2017;[zł]";"rynek wtórny;od 60,1 do 80 m2;2018;[zł]";"rynek wtórny;od 60,1 do 80 m2;2019;[zł]";"rynek wtórny;od 60,1 do 80 m2;2020;[zł]";"rynek wtórny;od 80,1 m2;2010;[zł]";"rynek wtórny;od 80,1 m2;2011;[zł]";"rynek wtórny;od 80,1 m2;2012;[zł]";"rynek wtórny;od 80,1 m2;2013;[zł]";"rynek wtórny;od 80,1 m2;2014;[zł]";"rynek wtórny;od 80,1 m2;2015;[zł]";"rynek wtórny;od 80,1 m2;2016;[zł]";"rynek wtórny;od 80,1 m2;2017;[zł]";"rynek wtórny;od 80,1 m2;2018;[zł]";"rynek wtórny;od 80,1 m2;2019;[zł]";"rynek wtórny;od 80,1 m2;2020;[zł]";
3016000;"Powiat obornicki";39240096;24551287;35417675;21285174;25682898;24796019;39376921;23324584;46409853;57728237;79883258;1879730;1602780;1882690;1478403;2039452;1525380;2951659;2207034;2750608;2735664;4369029;23310896;11952423;18444455;11781513;13734904;12277286;24615524;10346735;26954519;31279475;46388063;12137446;9904084;13602955;7338945;9009542;10368352;10592571;8565815;14312952;18290860;15259088;1912024;1092000;1487575;686313;899000;625001;1217167;2205000;2391774;5422238;13867078;24546200;10482266;23415194;9726648;11550575;12257329;25209820;8222386;22525222;26901287;38377337;1007490;0;934290;0;362952;740380;1277159;0;0;0;1473156;15416422;5362809;12755605;6387627;5522165;5267731;16161960;2215175;15696063;16207436;28686533;8122288;5003171;8884724;3339021;5665458;6249218;6828534;5127743;5964671;8982613;5209082;0;0;840575;0;0;0;942167;0;0;1711238;3008566;14693896;14069021;12002481;11558526;14132323;12538690;14167101;15102198;23884631;30826950;41505921;872240;1486494;948400;1478403;1676500;785000;1674500;1987566;2628608;2735664;2895873;7894474;6589614;5688850;5393886;8212739;7009555;8453564;8131560;11258456;15072039;17701530;4015158;4900913;4718231;3999924;3344084;4119134;3764037;3438072;8348281;9308247;10050006;1912024;1092000;647000;686313;899000;625001;0;1545000;1649286;3711000;10858512;
3017000;"Powiat ostrowski";0;1947660;2200710;1085500;5038313;25633502;25426677;56031704;93683816;85270663;93239490;0;343000;245000;0;295605;2674705;2052490;10235903;10133274;10654858;13640058;0;598000;954000;417000;2289780;12814245;15301589;27030897;51489269;47358531;45571906;0;0;517000;0;1104874;7636210;5659097;14675656;26404296;21924393;28678972;0;726660;484710;0;1348054;2508342;2413501;4089248;5656977;5332881;5348554;0;0;0;0;2343759;13830496;7465045;342222;50950023;29393491;53097700;0;0;0;0;0;1457605;0;0;4125734;3394092;7138158;0;0;0;0;1444780;8328699;4915832;0;30501210;18724785;30335300;0;0;0;0;0;3546210;1947457;0;15919955;7027233;13906242;0;0;0;0;0;0;0;0;0;0;1718000;0;1947660;1971000;1085500;2694554;11803006;17961632;55689482;42733793;55877172;40141790;0;343000;245000;0;0;1217100;1820735;10033681;6007540;7260766;6501900;0;598000;954000;417000;845000;4485546;10385757;26890897;20988059;28633746;15236606;0;0;517000;0;656500;4090000;3711640;14675656;10484341;14897160;14772730;0;726660;0;0;1108054;2010360;2043500;4089248;5253853;5085500;3630554;
3018000;"Powiat ostrzeszowski";4372554;3363878;3664800;6798375;7039944;9135764;9442157;9021328;17665822;5522000;16596219;492750;572000;433000;190900;307000;489988;497884;708000;1391378;635000;563160;2344404;1770878;2551299;4612975;5025944;7418776;8267473;5625897;10677936;3504000;12472159;1175000;871000;430501;1854500;1522000;383000;676800;2687431;4132508;1078000;2415900;0;0;0;0;0;844000;0;0;1464000;0;1145000;1045461;0;1763360;4304375;4316992;5240984;6267077;6427328;12960692;1036000;11104929;0;0;0;0;0;0;0;0;1003378;0;0;539811;0;1528359;2670875;3974992;5149996;5952693;4511897;8898706;1036000;8469929;0;0;0;1633500;0;0;0;1915431;2428608;0;1885000;0;0;0;0;0;0;0;0;0;0;0;3327093;3231000;1901440;2494000;2722952;3894780;3175080;2594000;4705130;4486000;5491290;347500;572000;433000;190900;207000;399000;382000;708000;388000;635000;333160;1804593;1638000;1022940;1942100;1050952;2268780;2314780;1114000;1779230;2468000;4002230;1175000;871000;0;221000;1280000;383000;478300;772000;1703900;1078000;530900;0;0;0;0;0;844000;0;0;834000;0;625000;
3019000;"Powiat pilski";34228972;31549329;33204524;37423079;43949382;57105878;71417455;83018380;111727106;131729341;169166495;3925558;7404539;3714188;6465438;6496978;11150504;15799188;14758371;21143871;25266673;35395956;14372591;11123484;13401089;14871097;16158470;21498607;27068529;33873028;42715418;55836055;64281318;8633037;7812362;10438446;10736880;13158384;13906876;17130469;23359031;33982794;34609278;44793404;7297786;5208944;5650801;5349664;8135550;10549891;11419269;11027950;13885023;16017335;24695817;16789837;14131906;12675561;15557206;16108430;19043871;25591864;24526629;35944016;31637911;81476324;1373838;4064462;0;1713417;1471694;3060277;6391023;4604745;7217139;5563331;17450661;5104676;3679275;3464676;7194745;5052411;5941738;7885335;8610232;10849362;13400954;27601842;4958037;2745655;5511579;4551860;4472955;4899965;6583380;9793842;13555356;5279341;21420004;5353286;3642514;3589306;2097184;5111370;5141891;4732126;1517810;4322159;7394285;15003817;17439135;17417423;20528963;21865873;27840952;38062007;45825591;58491751;75783090;100091430;87690171;2551720;3340077;3604188;4752021;5025284;8090227;9408165;10153626;13926732;19703342;17945295;9267915;7444209;9936413;7676352;11106059;15556869;19183194;25262796;31866056;42435101;36679476;3675000;5066707;4926867;6185020;8685429;9006911;10547089;13565189;20427438;29329937;23373400;1944500;1566430;2061495;3252480;3024180;5408000;6687143;9510140;9562864;8623050;9692000;
3020000;"Powiat pleszewski";10970856;8756178;11837938;10636209;12167701;14311584;14339149;10033987;10485905;14601770;11389343;1157154;832980;1161490;1414487;1446868;808102;1147500;1092000;1123500;1274472;1296289;6625946;3234070;4960233;4914703;5388382;7908086;4641225;3675780;2943128;5671760;3524439;2159246;3925348;2887575;3308087;4439911;4037586;5783264;4943707;2919294;6880538;4553989;1028510;763780;2828640;998932;892540;1557810;2767160;322500;3499983;775000;2014626;7095675;4814678;7701438;5033569;8173001;0;0;0;884100;5424304;4565985;616154;318480;480490;569137;952868;0;0;0;0;704472;0;5498446;2428070;3686233;2742413;4146682;0;0;0;0;3362496;2221456;981075;1730348;1974075;1203087;2400911;0;0;0;0;1357336;1205511;0;0;1560640;0;0;0;0;0;0;0;877946;3875181;3941500;4136500;5602640;3994700;14311584;14339149;9775587;9601805;9177466;6823358;541000;514500;681000;845350;494000;808102;1147500;1001000;1123500;570000;1035217;1127500;806000;1274000;2172290;1241700;7908086;4641225;3508380;2821718;2309264;1302983;1178171;2195000;913500;2105000;2039000;4037586;5783264;4943707;2699424;5523202;3348478;1028510;0;1268000;480000;0;1557810;2767160;322500;2957163;775000;1136680;
3021000;"Powiat poznański";370197318;383393788;481644592;471431305;519903930;518984007;431349205;262427667;977026411;1150024063;1167616383;17099486;19948584;24002709;25709241;25113149;26899077;18840306;10521617;51179621;33879776;36018398;140786300;159196412;173959190;164910190;167324319;153919573;136557854;71057358;232059902;281726528;283911233;124430157;140644647;192988945;165717756;189397186;186514800;150093933;102841000;380488786;400984194;373657874;87881375;63604145;90693748;115094118;138069276;151650557;125857112;78007692;313298102;433433565;474028878;228864254;236415718;312622215;284912000;310900204;286412885;262506513;188131281;672489984;806201374;846199874;3877381;10502064;13898492;12575201;12157686;10188270;6094514;6865253;36115563;15439455;21790422;80586537;95114107;102899857;90608610;96248723;78093538;84955287;48232864;141026705;159063386;176152755;91081099;100352465;142192463;110911551;130926040;118483994;98874876;84899692;286103391;297084385;254938682;53319237;30447082;53631403;70816638;71567755;79647083;72581836;48133472;209244325;334614148;393318015;141333064;146978070;169022377;186519305;209003726;232571122;168842692;74296386;304536427;343822689;321416509;13222105;9446520;10104217;13134040;12955463;16710807;12745792;3656364;15064058;18440321;14227976;60199763;64082305;71059333;74301580;71075596;75826035;51602567;22824494;91033197;122663142;107758478;33349058;40292182;50796482;54806205;58471146;68030806;51219057;17941308;94385395;103899809;118719192;34562138;33157063;37062345;44277480;66501521;72003474;53275276;29874220;104053777;98819417;80710863;
3022000;"Powiat rawicki";12096496;7239959;6699780;12227081;8916078;11155477;15606223;21097089;27890836;29941817;33497524;965800;1212472;1264358;1613020;437600;2672403;2398315;3163264;5228920;3478867;3917005;4383720;4045959;2562422;5917841;4884446;5188575;5245661;7624316;10319163;15053180;15677636;4962976;1388528;1683000;3761920;2794032;2703592;6765715;9243509;10268532;9430770;8023666;1784000;593000;1190000;934300;800000;590907;1196532;1066000;2074221;1979000;5879217;3434400;2160678;363000;4326210;1230520;3782101;8429460;10511017;16820466;16827147;16982430;549800;464100;0;577410;0;1147787;1400228;1405869;4105680;2037367;2315505;1533800;1483000;0;2554600;771520;2229315;2254185;2895344;4705723;8193438;7897236;1350800;0;0;897900;459000;0;4474715;6209804;7459063;6596342;4041166;0;0;0;0;0;0;0;0;0;0;2728523;8662096;5079281;6336780;7900871;7685558;7373376;7176763;10586072;11070370;13114670;16515094;416000;748372;1178358;1035610;437600;1524616;998087;1757395;1123240;1441500;1601500;2849920;2562959;2285422;3363241;4112926;2959260;2991476;4728972;5613440;6859742;7780400;3612176;1174950;1683000;2864020;2335032;2298593;2291000;3033705;2809469;2834428;3982500;1784000;593000;1190000;638000;800000;590907;896200;1066000;1524221;1979000;3150694;
3023000;"Powiat słupecki";8772930;4351757;2533763;7352244;3124002;8319663;7289800;7321277;6662100;13124150;13284750;1933820;641000;0;794625;624000;616600;1653900;1250660;1799800;2132811;730500;6309110;2775757;1559533;5369619;2160002;6912063;4959900;4554100;3463300;9839339;9262250;530000;0;0;1113000;340000;509000;676000;966517;1399000;723000;2542000;0;600000;490480;0;0;0;0;550000;0;429000;750000;6002450;0;0;4275244;0;2109283;932000;0;0;243250;0;1247240;0;0;0;0;0;0;0;0;243250;0;4755210;0;0;4019619;0;2109283;752000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2770480;4351757;2533763;3077000;3124002;6210380;6357800;7321277;6333100;12880900;13049750;686580;641000;0;539000;624000;616600;1653900;1250660;1799800;1889561;635500;1553900;2775757;1559533;1350000;2160002;4802780;4207900;4554100;3319300;9839339;9122250;530000;0;0;1113000;340000;509000;496000;966517;1214000;723000;2542000;0;600000;490480;0;0;0;0;550000;0;429000;750000;
3024000;"Powiat szamotulski";11912903;8382895;11518239;11283500;12175442;5322910;39265000;56945751;53754874;79054637;100440379;1783200;687980;778000;850000;2044576;423000;7974627;6544983;5330133;6292281;13002693;4595671;3959562;5019275;4097500;6294200;2159084;14073464;24478495;20892576;36455046;31881806;4368032;2975353;2709500;4277000;2775225;1633626;10690933;20121673;18203692;20590820;25007858;1166000;760000;3011464;2059000;1061441;1107200;6525976;5800600;9328473;15716490;30548022;0;0;2184464;0;1345219;0;21020023;33729880;27332341;44777677;52191825;0;0;0;0;0;0;5462725;4166975;2562306;3803323;8575369;0;0;0;0;1345219;0;7931800;17058347;12852243;24648496;16706049;0;0;935000;0;0;0;5721422;10380158;9509892;10209845;11864575;0;0;966464;0;0;0;1904076;2124400;2407900;6116013;15045832;11912903;8382895;9333775;11173500;10830223;4965250;18244977;23215871;26422533;34276960;48248554;1783200;687980;648000;740000;2044576;423000;2511902;2378008;2767827;2488958;4427324;4595671;3959562;4866275;4097500;4948981;1981424;6141664;7420148;8040333;11806550;15175757;4368032;2975353;1774500;4277000;2775225;1633626;4969511;9741515;8693800;10380975;13143283;1166000;760000;2045000;2059000;1061441;927200;4621900;3676200;6920573;9600477;15502190;
3025000;"Powiat średzki";13958949;18158871;7943049;8751123;7866787;12784093;28135800;39821870;59298418;45497454;20338958;853250;1022843;0;690811;433736;751010;7202269;3843759;6476645;3362065;1179407;6703080;8692348;4704029;3631290;3832166;4836585;14096660;25607310;30384528;20184806;8355712;3400259;5629680;1190000;1425000;2934885;4300150;4624455;10090801;20499225;20354679;9354839;3002360;2814000;1817500;3004022;666000;2896348;2212416;0;1938020;1595904;1449000;6286959;11963871;2578259;3919623;4203287;5961583;18545984;27546870;43817469;34526482;13504614;0;509843;0;690811;335736;0;6176769;2516759;4412767;1655627;0;2973540;6611348;2100629;2029790;2658166;2249985;9389760;19920710;23407976;15387802;4789700;1241059;3168680;0;0;963385;2022250;2026455;5109401;15632706;16602149;7790139;2072360;1674000;0;1199022;0;1581348;953000;0;0;880904;0;7671990;6195000;5364790;4831500;3663500;6822510;9589816;12275000;15480949;10970972;6834344;853250;513000;0;0;0;643010;1025500;1327000;2063878;1706438;879632;3729540;2081000;2603400;1601500;1174000;2586600;4706900;5686600;6976552;4797004;3566012;2159200;2461000;1190000;1425000;1971500;2277900;2598000;4981400;4866519;3752530;1564700;930000;1140000;1467500;1805000;0;1315000;1259416;0;1574000;0;824000;
3026000;"Powiat śremski";8002424;9127219;9555117;12358611;8768155;10910700;11937773;33893152;61358596;49371917;70898221;1445540;1261423;911000;1175370;1069000;944000;1242240;4372140;5513704;4126870;11050862;3020309;3992735;5111471;7026729;4621555;6576700;4922033;18247338;32047129;30298249;36387179;2840575;3281061;2234000;2782012;2552600;2706000;4079500;6397235;11217766;10069421;10545625;696000;592000;1298646;1374500;525000;684000;1694000;4876439;12579997;4877377;12914555;1480206;1773879;2195969;1175741;0;473500;3123733;16235276;34841624;22200065;41464537;0;0;0;0;0;0;0;3411140;2468704;2009370;8916952;674896;690995;1321323;965729;0;0;785733;9646062;20698034;14415486;23883119;700310;924461;0;0;0;0;1409000;2087835;5354084;4110933;4547311;0;0;0;0;0;0;929000;1090239;6320802;1664276;4117155;6522218;7353340;7359148;11182870;8384155;10437200;8814040;17657876;26516972;27171852;29433684;1340540;1103000;911000;1175370;1069000;944000;1242240;961000;3045000;2117500;2133910;2345413;3301740;3790148;6061000;4621555;6299200;4136300;8601276;11349095;15882763;12504060;2140265;2356600;2064000;2572000;2168600;2510000;2670500;4309400;5863682;5958488;5998314;696000;592000;594000;1374500;525000;684000;765000;3786200;6259195;3213101;8797400;
3027000;"Powiat turecki";6205902;11727581;12615300;16001519;10852201;9691260;19220023;29100069;18066174;17590148;19291906;877973;1562500;2415000;2029544;2214500;2741000;2194829;1537000;3418120;3325045;4303867;4162229;7634201;8006800;10403126;7184201;5603760;14405877;18248591;8721300;11629623;9405984;1165700;2109030;1705500;3163849;1065500;1346500;2219317;8520074;5240754;2635480;5072055;0;0;0;0;0;0;0;0;686000;0;0;2824827;4985081;3735400;7023849;0;0;0;14892749;1380200;1527788;2492852;0;0;0;0;0;0;0;0;0;0;512952;1990729;3355701;3247400;5130000;0;0;0;7825271;1280200;1449500;1182000;637000;1282530;0;1638849;0;0;0;6273074;0;0;797900;0;0;0;0;0;0;0;0;0;0;0;3381075;6742500;8879900;8977670;10673981;9691260;19058123;14207320;16685974;16062360;16799054;680875;1467500;2415000;2029544;2214500;2741000;2194829;1537000;3318120;3246757;3790915;2171500;4278500;4759400;5273126;7005981;5603760;14243977;10423320;7441100;10180123;8223984;528700;826500;1705500;1525000;1065500;1346500;2219317;2247000;5240754;2635480;4274155;0;0;0;0;0;0;0;0;686000;0;0;
3028000;"Powiat wągrowiecki";13523252;13731584;9989273;17264673;26605816;27666768;35779585;23487989;28433134;33899005;31102181;1169270;2163113;1568378;2632558;1818726;3396803;3762016;2315899;1736394;2543900;2561011;8924135;7497470;5817924;8844007;17750182;18384544;23155515;13233717;17727349;21989494;15475840;2652847;3307894;1702851;4075108;5692960;4568921;8248054;6388883;6456641;5274910;7594030;777000;763107;900120;1713000;1343948;1316500;614000;1549490;2512750;4090701;5471300;6242173;3835624;2463757;6672551;13408409;8007587;13202538;10284579;13660851;13403651;14309616;408060;0;596078;1589968;876726;552771;1719593;875899;0;518400;1000011;4656581;2239194;1867679;4007163;9815840;5059639;8656372;7056445;10605194;10525441;6903668;807532;679574;0;1075420;2414895;2153177;2826573;1601745;1993557;807910;3238637;0;693107;0;0;0;0;0;750490;1062100;1551900;3167300;7281079;9895960;7525516;10592122;13197407;19659181;22577047;13203410;14772283;20495354;16792565;761210;1939364;972300;1042590;942000;2844032;2042423;1440000;1736394;2025500;1561000;4267554;5258276;3950245;4836844;7934342;13324905;14499143;6177272;7122155;11464053;8572172;1845315;2628320;1702851;2999688;3278065;2415744;5421481;4787138;4463084;4467000;4355393;0;0;900120;1713000;1043000;1074500;614000;799000;1450650;2538801;2304000;
3029000;"Powiat wolsztyński";11637615;9524262;9450899;9373283;5685951;6430240;4448280;17949604;22199112;15050300;27943478;1874476;719472;741000;503000;559651;493000;263000;620301;1248082;620247;417000;6569243;4836423;4474186;4889049;2711680;2672540;2621280;8227652;9861800;10091800;14431554;2846579;3236117;3579568;3353213;1759968;2794600;1169000;6044397;7783730;2285000;10485024;0;732250;656145;628021;654652;470100;0;3057254;3305500;2053253;2609900;5709490;3803569;1826448;2768865;749968;0;0;1195000;11850300;1793800;16593840;1099559;574472;0;0;0;0;0;0;0;0;0;2998336;2187072;987620;1208440;0;0;0;0;6776800;1543800;9439094;1264278;1042025;700828;1560425;749968;0;0;0;4043500;0;7154746;0;0;0;0;0;0;0;0;1030000;0;0;5928125;5720693;7624451;6604418;4935983;6430240;4448280;16754604;10348812;13256500;11349638;774917;0;603000;503000;559651;493000;263000;620301;1248082;620247;417000;3570907;2649351;3486566;3680609;2711680;2672540;2621280;8007652;3085000;8548000;4992460;1582301;2194092;2878740;1792788;1010000;2794600;1169000;5729397;3740230;2285000;3330278;0;732250;656145;628021;654652;470100;0;2397254;2275500;1803253;2609900;
3030000;"Powiat wrzesiński";24690491;30435316;32555288;41213706;37937530;63636757;73962152;151523456;118343517;126041915;154891666;3311074;1095581;3046115;2654918;2640529;4710509;9354409;18113166;12951197;12379104;18852060;13418653;16057824;18491265;25747631;19105849;42508321;45991139;96422068;66243022;72518124;87951052;7487764;12066911;10307135;10995944;14497087;13764830;12925434;32652857;29004906;26902552;38597939;473000;1215000;710773;1815213;1694065;2653097;5691170;4335365;10144392;14242135;9490615;14723440;18228365;18703702;25961873;18737030;31845958;55683445;129380524;83548746;77487143;107593266;1958923;0;1531115;1223458;0;2241253;5996209;15231559;8387403;6575121;13115550;7351053;9860273;11209887;16781758;9406429;23927453;35525637;83472153;47651940;47225456;60412166;5413464;8152511;5962700;7255444;7656126;4269852;9575429;26581447;21812406;15599552;28710525;0;0;0;701213;1534065;1407400;4586170;4095365;5696997;8087014;5355025;9967051;12206951;13851586;15251833;19200500;31790799;18278707;22142932;34794771;48554772;47298400;1352151;880000;1515000;1431460;2500119;2469256;3358200;2881607;4563794;5803983;5736510;6067600;6197551;7281378;8965873;9699420;18580868;10465502;12949915;18591082;25292668;27538886;2074300;3914400;4344435;3740500;6840961;9494978;3350005;6071410;7192500;11303000;9887414;473000;1215000;710773;1114000;0;1245697;1105000;0;4447395;6155121;4135590;
3031000;"Powiat złotowski";14903493;12784031;18142384;11694441;20974822;28653344;25675682;34942697;25394571;49871212;43521404;1360350;1511600;2738111;1889317;3094815;3472494;2823716;3422449;2387000;5662539;3940491;7077130;6930501;8482603;5050099;9536389;16642507;13881708;15744101;11883708;23362235;22622200;4641878;3121930;5786342;3994325;5499806;6938343;6622658;12537147;8922073;15886113;9609333;1824135;1220000;1135328;760700;2843812;1600000;2347600;3239000;2201790;4960325;7349380;3766106;0;7841659;2612266;8118360;13295094;10680710;16284151;7232825;8664523;6431535;0;0;1100111;0;842501;1082661;505060;1109450;0;1573069;407871;1335893;0;2950025;909028;3839541;9445090;6689269;7106054;4721752;4659182;3710548;1679078;0;3404073;1437825;2418506;2767343;2846781;6820647;1936073;2432272;1186116;751135;0;0;0;1017812;0;0;1248000;0;0;1127000;11137387;12315101;10300725;9082175;12856462;15358250;14994972;18658546;18161746;41206689;37089869;1360350;1511600;1638000;1623904;2252314;2389833;2318656;2312999;2097000;4089470;3532620;5741237;6930501;5532578;4141071;5696848;7197417;7192439;8638047;7161956;18703053;18911652;2962800;2653000;2382269;2556500;3081300;4171000;3775877;5716500;6986000;13453841;8423217;1073000;1220000;747878;760700;1826000;1600000;1708000;1991000;1916790;4960325;6222380;
